order_id,customer_id,restaurant_id,cost,rating,food_preparation_time,delivery_time,total_time,delivery_delay,distance_km,order_hour,time_of_day,peak_hour_flag,traffic_level,delay_category,day_of_the_week,sentiment,sentiment_score,latitude,longitude
1000192,902,3804,19.04,4.5,19,64,83,14,11.66,9,Morning,0,High,Slightly Delayed,Weekend,Positive,0.875,13.075105,77.642617
1000193,120,3804,233.33,4.2,11,92,103,42,11.67,15,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.8,13.008275,77.649579
1000194,803,4570,430.0,3.7,27,79,106,16,14.94,19,Evening,1,High,Heavily Delayed,Weekend,Neutral,0.675,12.934757,77.561564
1000195,658,3777,25.0,4.9,44,65,109,14,11.93,22,Night,0,High,Slightly Delayed,Weekend,Positive,0.975,12.937302,77.691783
1000196,236,3804,364.0,4.9,31,10,41,-6,3.03,21,Night,1,Low,Early,Weekday,Positive,0.975,13.031489,77.610087
1000197,669,70,209.0,4.6,14,33,47,7,5.52,23,Night,0,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,13.074278,77.48164
1000198,900,4456,170.0,4.9,33,31,64,-2,7.32,12,Afternoon,0,Medium,On Time,Weekend,Positive,0.975,13.071772,77.68913
1000199,771,3857,189.0,3.9,41,15,56,0,2.77,23,Night,0,Medium,On Time,Weekend,Neutral,0.725,13.044969,77.73592
1000200,308,4757,251.05,4.7,43,64,107,13,12.03,13,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.925,13.010508,77.468011
1000201,140,2807,309.0,4.5,20,70,90,33,8.37,13,Afternoon,1,Jam,Heavily Delayed,Weekday,Positive,0.875,12.871035,77.567405
1000202,239,3804,234.0,4.4,19,59,78,-1,14.22,14,Afternoon,1,Medium,On Time,Weekday,Positive,0.8500000000000001,12.890407,77.596255
1000203,405,2624,219.0,3.7,32,39,71,-2,9.25,17,Evening,0,Medium,On Time,Weekday,Neutral,0.675,13.074639,77.493941
1000204,276,4605,70.0,4.1,19,41,60,4,8.32,9,Morning,0,Medium,On Time,Weekday,Positive,0.7749999999999999,13.001607,77.710313
1000205,683,4728,130.0,3.9,16,16,32,4,2.0,13,Afternoon,1,Medium,On Time,Weekday,Neutral,0.725,12.852299,77.535245
1000206,876,177,205.0,4.6,22,15,37,-2,3.09,23,Night,0,Low,On Time,Weekend,Positive,0.8999999999999999,12.875368,77.684903
1000207,672,3804,194.43,3.8,32,56,88,1,12.89,22,Night,0,Medium,On Time,Weekday,Neutral,0.7,13.015875,77.651298
1000208,976,1271,88.98,4.7,20,114,134,52,14.87,12,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.925,12.851265,77.629414
1000209,889,1924,249.0,4.6,44,33,77,2,6.81,14,Afternoon,1,Medium,On Time,Weekend,Positive,0.8999999999999999,12.890202,77.507643
1000210,75,2557,329.0,3.5,17,68,85,15,12.34,10,Morning,0,High,Slightly Delayed,Weekday,Neutral,0.625,12.987183,77.516211
1000211,231,4733,253.0,4.2,32,41,73,-2,9.79,11,Afternoon,0,Medium,On Time,Weekday,Positive,0.8,13.022974,77.464205
1000212,575,4258,40.0,4.6,16,78,94,17,14.43,20,Night,1,High,Heavily Delayed,Weekend,Positive,0.8999999999999999,13.01299,77.522214
1000213,436,4844,75.0,4.2,19,17,36,-4,4.33,20,Night,1,Low,On Time,Weekday,Positive,0.8,12.906067,77.553633
1000214,26,4920,280.0,4.6,21,45,66,7,8.63,11,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,13.028045,77.699944
1000215,316,4688,449.0,4.6,40,33,73,2,6.72,20,Night,1,Medium,On Time,Weekday,Positive,0.8999999999999999,12.909312,77.559918
1000216,472,4681,25.0,4.5,20,45,65,7,8.58,18,Evening,0,High,Slightly Delayed,Weekday,Positive,0.875,12.93135,77.676387
1000217,153,2278,359.0,4.3,35,23,58,0,4.76,19,Evening,1,Low,On Time,Weekday,Positive,0.825,13.036623,77.581833
1000218,227,4691,185.0,4.2,14,45,59,9,7.97,23,Night,0,High,Slightly Delayed,Weekday,Positive,0.8,13.012408,77.68546
1000219,756,3255,139.0,2.7,16,86,102,43,9.75,12,Afternoon,0,Jam,Heavily Delayed,Weekday,Negative,0.425,13.062306,77.742881
1000220,362,4030,99.0,4.9,16,12,28,-1,2.14,9,Morning,0,Low,On Time,Weekday,Positive,0.975,13.014403,77.521952
1000221,328,4835,120.0,3.8,15,47,62,-2,11.4,19,Evening,1,Medium,On Time,Weekend,Neutral,0.7,12.992077,77.708702
1000222,294,2082,539.0,3.3,30,65,95,18,10.89,20,Night,1,Medium,Heavily Delayed,Weekend,Neutral,0.575,12.873419,77.636547
1000223,545,2480,119.04,4.0,10,104,114,48,13.33,10,Morning,0,Jam,Heavily Delayed,Weekday,Positive,0.75,12.941929,77.695188
1000224,800,4107,160.0,5.0,11,30,41,-2,6.96,9,Morning,0,Medium,On Time,Weekday,Positive,1.0,12.916301,77.645476
1000225,404,4286,249.0,3.7,12,16,28,4,1.86,15,Afternoon,0,High,On Time,Weekday,Neutral,0.675,12.910997,77.577185
1000226,737,3958,175.0,5.0,43,31,74,-3,7.46,18,Evening,0,Medium,On Time,Weekday,Positive,1.0,13.093253,77.518422
1000227,694,3804,290.0,4.3,23,14,37,-2,2.93,23,Night,0,Low,On Time,Weekday,Positive,0.825,12.948274,77.471011
1000228,520,4349,72.0,4.7,34,52,86,8,10.06,20,Night,1,High,Slightly Delayed,Weekday,Positive,0.925,13.073012,77.610656
1000229,140,4899,370.0,4.8,25,10,35,-1,1.66,9,Morning,0,Low,On Time,Weekday,Positive,0.95,13.007785,77.747098
1000230,59,4080,308.0,3.0,24,44,68,15,6.24,11,Afternoon,0,High,Slightly Delayed,Weekday,Neutral,0.5,13.048703,77.671413
1000231,567,4442,525.0,4.8,33,17,50,4,2.16,9,Morning,0,Medium,On Time,Weekday,Positive,0.95,12.975659,77.548204
1000232,680,4035,349.0,4.1,17,10,27,1,1.05,15,Afternoon,0,Medium,On Time,Weekday,Positive,0.7749999999999999,12.994226,77.698161
1000233,176,2828,185.0,4.4,11,78,89,17,14.45,22,Night,0,High,Heavily Delayed,Weekday,Positive,0.8500000000000001,12.973129,77.680695
1000234,535,4624,212.0,4.6,35,116,151,53,14.95,21,Night,1,Jam,Heavily Delayed,Weekday,Positive,0.8999999999999999,12.898811,77.534491
1000235,958,3804,118.0,4.6,27,53,80,14,8.78,22,Night,0,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,13.030613,77.454292
1000236,994,789,20.0,4.3,27,16,43,-5,4.35,21,Night,1,Low,On Time,Weekday,Positive,0.825,12.920193,77.485449
1000237,264,4747,89.0,4.3,28,75,103,17,13.76,23,Night,0,High,Heavily Delayed,Weekend,Positive,0.825,12.856079,77.713192
1000238,327,4757,159.0,4.7,42,58,100,-1,13.92,15,Afternoon,0,Medium,On Time,Weekday,Positive,0.925,13.011368,77.700969
1000239,979,3255,368.57,3.8,41,55,96,0,12.96,10,Morning,0,Medium,On Time,Weekday,Neutral,0.7,12.894278,77.538563
1000240,884,2746,187.0,4.7,34,48,82,10,8.62,13,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.925,13.085115,77.535559
1000241,827,3255,169.0,3.8,36,15,51,3,2.05,15,Afternoon,0,Medium,On Time,Weekday,Neutral,0.7,13.088482,77.687859
1000242,729,4757,271.05,4.8,30,16,46,3,2.24,22,Night,0,Medium,On Time,Weekday,Positive,0.95,13.078716,77.731321
1000243,952,2807,229.0,4.0,32,103,135,46,13.55,8,Morning,0,Jam,Heavily Delayed,Weekday,Positive,0.75,12.94254,77.683741
1000244,558,1271,402.54,4.8,20,74,94,18,13.26,15,Afternoon,0,High,Heavily Delayed,Weekday,Positive,0.95,12.853864,77.631674
1000245,455,2624,489.0,5.0,30,35,65,3,7.08,23,Night,0,Medium,On Time,Weekday,Positive,1.0,13.08208,77.522801
1000246,640,4685,339.0,3.6,40,34,74,8,5.59,12,Afternoon,0,High,Slightly Delayed,Weekday,Neutral,0.65,12.957046,77.607724
1000247,702,4322,53.57,4.3,44,46,90,2,10.02,13,Afternoon,1,Medium,On Time,Weekday,Positive,0.825,13.091664,77.520054
1000248,817,1359,59.0,4.3,44,94,138,42,12.3,8,Morning,0,Jam,Heavily Delayed,Weekend,Positive,0.825,13.090905,77.692403
1000249,152,3804,250.47,4.3,25,63,88,15,11.24,20,Night,1,High,Slightly Delayed,Weekday,Positive,0.825,13.063252,77.566088
1000250,730,3922,297.0,4.9,40,56,96,14,9.62,22,Night,0,High,Slightly Delayed,Weekday,Positive,0.975,12.923612,77.700109
1000251,321,3255,399.0,4.6,22,25,47,4,4.24,16,Evening,0,High,On Time,Weekday,Positive,0.8999999999999999,12.946274,77.564483
1000252,911,4959,254.0,4.1,28,16,44,-7,4.68,17,Evening,0,Low,Early,Weekday,Positive,0.7749999999999999,13.062784,77.697245
1000253,19,4709,280.0,4.9,19,64,83,16,11.14,9,Morning,0,High,Heavily Delayed,Weekday,Positive,0.975,12.929231,77.549995
1000254,724,3255,139.0,4.4,14,66,80,14,12.24,11,Afternoon,0,High,Slightly Delayed,Weekend,Positive,0.8500000000000001,12.892373,77.58204
1000255,533,4883,155.0,4.2,13,11,24,-4,2.63,17,Evening,0,Low,On Time,Weekend,Positive,0.8,12.9892,77.634647
1000256,524,4092,159.0,4.1,21,15,36,-4,3.62,13,Afternoon,1,Medium,On Time,Weekday,Positive,0.7749999999999999,13.084039,77.471086
1000257,330,4403,299.0,4.6,35,57,92,11,10.53,17,Evening,0,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,13.024007,77.734462
1000258,881,4940,259.0,4.8,24,28,52,-2,6.45,13,Afternoon,1,Medium,On Time,Weekday,Positive,0.95,12.992515,77.622082
1000259,591,3804,284.0,5.0,41,46,87,7,8.89,16,Evening,0,High,Slightly Delayed,Weekday,Positive,1.0,12.874294,77.602346
1000260,108,3350,208.0,4.5,38,41,79,-1,9.61,23,Night,0,Medium,On Time,Weekday,Positive,0.875,13.003752,77.701818
1000261,548,3056,198.0,4.2,39,67,106,16,11.87,12,Afternoon,0,High,Heavily Delayed,Weekday,Positive,0.8,13.097513,77.709729
1000262,528,2557,199.0,4.7,38,68,106,16,12.28,14,Afternoon,1,High,Heavily Delayed,Weekday,Positive,0.925,12.885021,77.606678
1000263,652,2624,319.0,4.3,36,16,52,-8,4.92,9,Morning,0,Low,Early,Weekend,Positive,0.825,12.979582,77.728179
1000264,727,4679,270.0,4.2,24,39,63,1,8.58,9,Morning,0,Medium,On Time,Weekend,Positive,0.8,13.069343,77.469421
1000265,539,3804,415.23,4.1,37,14,51,-1,2.73,10,Morning,0,Low,On Time,Weekend,Positive,0.7749999999999999,13.035192,77.483968
1000266,935,3056,198.0,4.3,25,101,126,47,12.79,8,Morning,0,Jam,Heavily Delayed,Weekday,Positive,0.825,13.024254,77.629036
1000267,423,2624,269.0,4.9,19,55,74,0,12.84,9,Morning,0,Medium,On Time,Weekday,Positive,0.975,13.025621,77.55622
1000268,11,3804,19.04,4.8,43,18,61,-7,5.19,14,Afternoon,1,Low,Early,Weekend,Positive,0.95,12.939873,77.589268
1000269,696,3489,200.0,4.7,21,15,36,-2,3.25,21,Night,1,Low,On Time,Weekday,Positive,0.925,12.923398,77.548424
1000270,799,3804,430.47,4.9,34,12,46,0,1.98,13,Afternoon,1,Low,On Time,Weekday,Positive,0.975,13.05234,77.571418
1000271,429,2624,749.0,3.7,17,51,68,11,9.05,15,Afternoon,0,High,Slightly Delayed,Weekday,Neutral,0.675,13.052528,77.696794
1000272,920,3777,130.0,4.4,41,15,56,2,2.28,13,Afternoon,1,Low,On Time,Weekend,Positive,0.8500000000000001,13.066768,77.628043
1000273,879,4838,190.0,4.9,33,58,91,12,10.53,9,Morning,0,High,Slightly Delayed,Weekday,Positive,0.975,13.07831,77.749203
1000274,306,3255,569.0,4.0,14,55,69,10,10.49,11,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.75,12.977836,77.686064
1000275,824,1593,580.0,5.0,28,45,73,3,9.6,18,Evening,0,Medium,On Time,Weekday,Positive,1.0,12.975379,77.5321
1000276,12,3804,179.04,4.4,20,68,88,12,13.27,12,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,13.049574,77.529304
1000277,612,1729,219.0,4.5,26,36,62,7,6.3,16,Evening,0,High,Slightly Delayed,Weekend,Positive,0.875,13.012491,77.550769
1000278,688,1924,219.0,4.7,37,105,142,47,13.63,12,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.925,13.025492,77.702978
1000279,743,4575,119.0,2.8,33,16,49,6,1.52,9,Morning,0,Low,Slightly Delayed,Weekday,Negative,0.4499999999999999,13.048948,77.458186
1000280,903,4936,737.0,4.1,21,12,33,-3,2.58,14,Afternoon,1,Low,On Time,Weekday,Positive,0.7749999999999999,13.072501,77.519054
1000281,858,3139,65.0,4.0,40,37,77,6,6.77,19,Evening,1,High,Slightly Delayed,Weekend,Positive,0.75,12.934499,77.721476
1000282,117,4963,85.0,4.0,16,35,51,-6,9.32,10,Morning,0,Low,Early,Weekend,Positive,0.75,12.943896,77.641969
1000283,563,2278,39.0,4.9,12,10,22,0,1.45,8,Morning,0,Low,On Time,Weekday,Positive,0.975,12.873495,77.518054
1000284,278,3056,189.0,4.6,21,42,63,3,8.94,18,Evening,0,Medium,On Time,Weekday,Positive,0.8999999999999999,12.99457,77.515743
1000285,192,3804,205.0,4.7,35,29,64,4,5.3,18,Evening,0,High,On Time,Weekday,Positive,0.925,12.858986,77.708785
1000286,710,1924,199.0,4.6,12,55,67,-2,13.42,10,Morning,0,Medium,On Time,Weekend,Positive,0.8999999999999999,12.9664,77.718127
1000287,276,4774,93.33,4.4,38,35,73,-3,8.47,20,Night,1,Medium,On Time,Weekday,Positive,0.8500000000000001,12.985661,77.526839
1000288,182,3255,419.0,4.1,30,53,83,13,9.23,10,Morning,0,High,Slightly Delayed,Weekday,Positive,0.7749999999999999,12.921635,77.576153
1000289,195,4676,190.0,4.7,38,81,119,21,14.24,13,Afternoon,1,High,Heavily Delayed,Weekday,Positive,0.925,12.997708,77.700379
1000290,687,3351,129.0,4.4,38,64,102,14,11.7,17,Evening,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,12.857625,77.681302
1000291,690,4772,391.0,4.3,35,36,71,4,7.14,22,Night,0,High,On Time,Weekend,Positive,0.825,12.859337,77.694175
1000292,691,2807,299.0,4.5,25,35,60,1,7.68,21,Night,1,Medium,On Time,Weekend,Positive,0.875,13.05565,77.605519
1000293,582,4634,99.0,4.2,20,45,65,1,10.07,17,Evening,0,Medium,On Time,Weekend,Positive,0.8,12.940048,77.723465
1000294,733,3804,209.0,4.4,35,14,49,-5,3.8,13,Afternoon,1,Low,On Time,Weekend,Positive,0.8500000000000001,12.881765,77.547785
1000295,28,3892,315.0,3.4,39,23,62,10,2.24,17,Evening,0,High,Slightly Delayed,Weekday,Neutral,0.6,12.980561,77.497002
1000296,366,3856,275.0,4.2,32,33,65,8,5.36,13,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.8,13.042498,77.66262
1000297,662,4890,230.0,3.5,18,90,108,39,11.9,22,Night,0,Jam,Heavily Delayed,Weekday,Neutral,0.625,12.903955,77.611806
1000298,624,3804,208.57,4.4,37,30,67,8,4.6,19,Evening,1,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,13.005723,77.706376
1000299,985,1924,319.0,4.3,31,18,49,2,2.83,19,Evening,1,Medium,On Time,Weekday,Positive,0.825,12.871337,77.474348
1000300,183,4681,70.0,4.4,37,20,57,0,4.07,18,Evening,0,Medium,On Time,Weekday,Positive,0.8500000000000001,12.86292,77.703108
1000301,47,1810,189.0,4.3,21,59,80,14,10.51,21,Night,1,High,Slightly Delayed,Weekend,Positive,0.825,12.982839,77.537988
1000302,941,4743,389.0,4.2,28,46,74,4,9.6,23,Night,0,Medium,On Time,Weekday,Positive,0.8,12.985159,77.646457
1000303,848,3056,149.0,4.3,28,83,111,37,10.64,16,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.825,13.009357,77.462039
1000304,569,1810,109.0,3.9,29,35,64,9,5.51,19,Evening,1,High,Slightly Delayed,Weekday,Neutral,0.725,13.031523,77.632874
1000305,234,4804,105.0,4.6,29,74,103,16,13.61,20,Night,1,High,Heavily Delayed,Weekday,Positive,0.8999999999999999,13.093963,77.665182
1000306,855,4709,280.0,4.8,11,31,42,-2,7.32,14,Afternoon,1,Medium,On Time,Weekend,Positive,0.95,12.979075,77.560625
1000307,110,3255,57.14,4.5,32,43,75,7,8.19,17,Evening,0,High,Slightly Delayed,Weekday,Positive,0.875,12.930739,77.514623
1000308,540,2624,129.0,4.2,27,79,106,19,14.28,15,Afternoon,0,High,Heavily Delayed,Weekday,Positive,0.8,13.048797,77.611289
1000309,712,1059,120.0,3.5,30,59,89,-3,14.71,10,Morning,0,Medium,On Time,Weekday,Neutral,0.625,12.917708,77.699957
1000310,562,4757,189.0,3.8,40,59,99,14,10.26,20,Night,1,High,Slightly Delayed,Weekend,Neutral,0.7,12.959743,77.547064
1000311,486,4345,249.0,4.1,14,107,121,47,14.23,12,Afternoon,0,Jam,Heavily Delayed,Weekend,Positive,0.7749999999999999,12.869614,77.525741
1000312,17,3056,99.0,4.0,17,38,55,0,8.58,8,Morning,0,Medium,On Time,Weekday,Positive,0.75,12.856338,77.533681
1000313,863,246,47.0,3.8,24,31,55,6,5.3,21,Night,1,High,Slightly Delayed,Weekend,Neutral,0.7,13.090662,77.73474
1000314,847,4860,110.0,4.9,23,35,58,9,5.41,21,Night,1,High,Slightly Delayed,Weekend,Positive,0.975,13.058995,77.557783
1000315,614,4754,72.0,4.4,37,50,87,11,8.83,22,Night,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,13.023994,77.451081
1000316,325,4990,171.0,4.8,19,54,73,13,9.47,17,Evening,0,High,Slightly Delayed,Weekday,Positive,0.95,12.952238,77.684504
1000317,962,1729,189.0,3.5,15,40,55,8,7.15,14,Afternoon,1,High,Slightly Delayed,Weekday,Neutral,0.625,12.893324,77.659782
1000318,400,4757,65.0,4.6,29,72,101,15,13.37,9,Morning,0,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,12.889109,77.48857
1000319,545,3351,20.0,4.3,13,28,41,-4,6.97,11,Afternoon,0,Low,On Time,Weekday,Positive,0.825,12.912561,77.745471
1000320,526,4403,559.0,4.6,12,23,35,0,4.83,11,Afternoon,0,Medium,On Time,Weekend,Positive,0.8999999999999999,12.987307,77.632419
1000321,511,3005,199.0,4.6,40,10,50,1,1.11,20,Night,1,Low,On Time,Weekend,Positive,0.8999999999999999,13.028649,77.600234
1000322,821,4774,104.76,4.3,29,81,110,20,14.59,12,Afternoon,0,High,Heavily Delayed,Weekend,Positive,0.825,13.015049,77.564666
1000323,286,3255,319.0,4.3,34,57,91,4,12.54,12,Afternoon,0,Medium,On Time,Weekday,Positive,0.825,12.919983,77.719602
1000324,762,3255,229.52,4.5,34,45,79,3,9.62,17,Evening,0,Medium,On Time,Weekday,Positive,0.875,13.088716,77.523189
1000325,89,4563,46.0,4.6,21,102,123,48,12.63,12,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.8999999999999999,13.034474,77.535731
1000326,301,2624,259.0,4.6,29,67,96,14,12.34,21,Night,1,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,12.988589,77.486723
1000327,705,3804,277.0,4.6,37,74,111,15,14.05,22,Night,0,High,Slightly Delayed,Weekend,Positive,0.8999999999999999,13.00293,77.677736
1000328,191,4286,149.0,4.1,40,27,67,-2,6.4,17,Evening,0,Medium,On Time,Weekend,Positive,0.7749999999999999,12.9549,77.628665
1000329,744,3255,249.0,4.1,18,36,54,-3,8.77,19,Evening,1,Medium,On Time,Weekday,Positive,0.7749999999999999,12.911933,77.63272
1000330,989,3555,135.0,2.0,18,28,46,14,2.38,16,Evening,0,Low,Slightly Delayed,Weekday,Negative,0.25,12.938993,77.515541
1000331,389,3255,108.57,5.0,18,82,100,21,14.51,11,Afternoon,0,High,Heavily Delayed,Weekday,Positive,1.0,13.039462,77.645351
1000332,819,3804,315.23,4.2,42,77,119,15,14.79,17,Evening,0,High,Slightly Delayed,Weekday,Positive,0.8,12.853598,77.679638
1000333,971,4863,145.0,4.0,31,52,83,1,12.05,17,Evening,0,Medium,On Time,Weekday,Positive,0.75,12.879018,77.557367
1000334,681,4035,289.0,4.3,10,33,43,0,7.36,19,Evening,1,Medium,On Time,Weekday,Positive,0.825,12.861501,77.690404
1000335,543,4178,259.0,4.9,23,33,56,-3,7.95,15,Afternoon,0,Medium,On Time,Weekday,Positive,0.975,12.860182,77.554637
1000336,878,4950,20.0,4.4,26,32,58,0,7.1,15,Afternoon,0,Medium,On Time,Weekday,Positive,0.8500000000000001,13.063865,77.677442
1000337,73,3056,209.0,4.2,33,33,66,9,5.11,19,Evening,1,High,Slightly Delayed,Weekend,Positive,0.8,13.025914,77.460119
1000338,207,3962,89.0,4.4,18,48,66,11,8.39,9,Morning,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,12.968543,77.615349
1000339,720,4757,319.0,5.0,19,11,30,0,1.75,18,Evening,0,Low,On Time,Weekend,Positive,1.0,12.874459,77.740858
1000340,955,2624,319.0,4.7,27,83,110,20,14.89,19,Evening,1,High,Heavily Delayed,Weekday,Positive,0.925,12.972904,77.744373
1000341,810,4422,127.0,5.0,18,57,75,25,6.94,20,Night,1,Jam,Heavily Delayed,Weekday,Positive,1.0,12.968368,77.534526
1000342,604,3718,149.0,3.8,22,109,131,50,13.98,13,Afternoon,1,Jam,Heavily Delayed,Weekend,Neutral,0.7,12.8933,77.58242
1000343,105,4757,298.0,4.1,43,62,105,14,11.14,14,Afternoon,1,High,Slightly Delayed,Weekend,Positive,0.7749999999999999,12.958463,77.468893
1000344,752,2807,329.0,4.3,13,22,35,-2,5.06,19,Evening,1,Medium,On Time,Weekday,Positive,0.825,12.949626,77.712002
1000345,366,4680,95.0,4.4,40,17,57,-4,4.11,16,Evening,0,Low,On Time,Weekend,Positive,0.8500000000000001,13.003963,77.620572
1000346,750,4771,150.0,3.3,40,93,133,30,14.94,15,Afternoon,0,High,Heavily Delayed,Weekday,Neutral,0.575,13.008773,77.56553
1000347,725,1924,219.0,4.1,36,67,103,16,11.81,17,Evening,0,High,Heavily Delayed,Weekday,Positive,0.7749999999999999,12.861326,77.483831
1000348,967,4566,265.0,4.6,34,21,55,-1,4.5,8,Morning,0,Medium,On Time,Weekday,Positive,0.8999999999999999,12.943653,77.73403
1000349,777,3856,329.0,4.9,33,11,44,-1,1.94,8,Morning,0,Medium,On Time,Weekday,Positive,0.975,13.006465,77.609066
1000350,226,3943,150.0,5.0,21,82,103,36,10.76,10,Morning,0,Jam,Heavily Delayed,Weekend,Positive,1.0,12.975784,77.534878
1000351,883,4659,1299.0,4.6,30,26,56,1,5.24,19,Evening,1,Medium,On Time,Weekend,Positive,0.8999999999999999,13.064122,77.555065
1000352,741,4249,149.0,4.8,26,14,40,-6,4.1,20,Night,1,Low,Early,Weekend,Positive,0.95,13.014673,77.531209
1000353,447,3255,209.0,4.2,11,88,99,39,11.29,21,Night,1,Jam,Heavily Delayed,Weekday,Positive,0.8,12.890734,77.630543
1000354,11,1359,118.75,4.1,37,57,94,12,10.51,19,Evening,1,High,Slightly Delayed,Weekday,Positive,0.7749999999999999,12.867642,77.728989
1000355,424,2501,350.0,4.3,23,46,69,11,7.74,17,Evening,0,High,Slightly Delayed,Weekday,Positive,0.825,13.010605,77.707008
1000356,103,4647,232.0,5.0,18,61,79,1,14.2,11,Afternoon,0,Medium,On Time,Weekday,Positive,1.0,12.856628,77.588114
1000357,170,3056,399.0,4.6,13,85,98,40,10.51,18,Evening,0,Jam,Heavily Delayed,Weekend,Positive,0.8999999999999999,12.996444,77.69795
1000358,364,4713,239.0,4.6,14,75,89,18,13.51,20,Night,1,High,Heavily Delayed,Weekday,Positive,0.8999999999999999,13.085058,77.576932
1000359,799,4246,261.82,4.6,22,14,36,-5,3.67,23,Night,0,Low,On Time,Weekend,Positive,0.8999999999999999,12.993869,77.525692
1000360,310,3718,149.0,4.5,30,29,59,4,5.15,17,Evening,0,High,On Time,Weekday,Positive,0.875,12.947042,77.745025
1000361,768,2807,299.0,4.1,23,14,37,0,2.46,17,Evening,0,High,On Time,Weekday,Positive,0.7749999999999999,13.010822,77.541166
1000362,656,1659,279.0,4.9,27,25,52,0,5.26,16,Evening,0,Medium,On Time,Weekday,Positive,0.975,12.964563,77.547117
1000363,279,2624,159.0,4.0,18,60,78,-1,14.6,9,Morning,0,Medium,On Time,Weekday,Positive,0.75,12.986404,77.746908
1000364,704,3804,295.23,5.0,35,79,114,18,14.48,10,Morning,0,High,Heavily Delayed,Weekend,Positive,1.0,13.085366,77.490178
1000365,802,4334,159.0,4.1,36,94,130,44,11.65,16,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.7749999999999999,12.946526,77.67816
1000366,747,1713,110.0,4.6,30,39,69,2,8.29,19,Evening,1,Medium,On Time,Weekday,Positive,0.8999999999999999,13.090298,77.730744
1000367,921,4574,49.0,4.2,39,51,90,0,11.93,14,Afternoon,1,Medium,On Time,Weekday,Positive,0.8,13.076338,77.603538
1000368,537,2807,199.0,4.9,19,31,50,-8,8.75,20,Night,1,Low,Early,Weekday,Positive,0.975,12.898948,77.450757
1000369,348,2828,300.0,4.8,41,10,51,1,1.05,20,Night,1,Low,On Time,Weekend,Positive,0.95,12.86734,77.562518
1000370,911,4050,365.0,4.8,15,33,48,-3,8.02,23,Night,0,Low,On Time,Weekday,Positive,0.95,12.875195,77.483471
1000371,627,2609,135.0,4.3,35,40,75,-1,9.38,17,Evening,0,Medium,On Time,Weekday,Positive,0.825,12.854555,77.574856
1000372,27,4757,105.0,3.9,33,23,56,0,4.72,14,Afternoon,1,Medium,On Time,Weekend,Neutral,0.725,12.873611,77.687008
